id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
0105327,ALAMANCE,HOMES,4-STAR,2,0,0,0,1,0,0,0,1,8,8,Independent Family,Y,1,february,2008
0105327,ALAMANCE,HOMES,4-STAR,3,0,0,0,0,1,0,1,2,8,8,Independent Family,Y,1,february,2008
0105344,ALAMANCE,HOMES,1-STAR,1,2,0,0,1,0,0,2,5,8,8,Independent Family,Y,1,february,2008
0105344,ALAMANCE,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,8,0,Independent Family,Y,1,february,2008
0105344,ALAMANCE,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,february,2008
0105350,ALAMANCE,HOMES,1-STAR,1,1,0,2,1,1,0,2,7,8,8,Independent Family,Y,2,february,2008
0105350,ALAMANCE,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,2,february,2008
0105350,ALAMANCE,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,2,february,2008
01000006,ALAMANCE,CENTERS,3-STAR,1,0,7,5,17,18,0,0,47,135,135,Religious   Religious,Y,6,february,2008
01000006,ALAMANCE,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Religious   Religious,Y,6,february,2008
01000006,ALAMANCE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Religious   Religious,Y,6,february,2008
01000007,ALAMANCE,CENTERS,1-STAR,1,0,0,1,0,2,0,0,3,29,29,Independent Converted House,Y,1,february,2008
01000007,ALAMANCE,CENTERS,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Converted House,Y,1,february,2008
01000007,ALAMANCE,CENTERS,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Converted House,Y,1,february,2008
01000013,ALAMANCE,CENTERS,2-STAR,1,4,17,8,14,22,0,0,65,62,62,Independent Converted,Y,8,february,2008
01000013,ALAMANCE,CENTERS,2-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Converted,Y,8,february,2008
01000013,ALAMANCE,CENTERS,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Converted,Y,8,february,2008
01000044,ALAMANCE,CENTERS,3-STAR,1,0,0,5,10,9,3,2,29,29,29,Independent Converted,Y,4,february,2008
01000044,ALAMANCE,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Converted,Y,4,february,2008
01000044,ALAMANCE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Converted,Y,4,february,2008
01000093,ALAMANCE,CENTERS,4-STAR,1,0,0,10,6,7,0,0,23,58,58,Religious   Converted,Y,3,february,2008
01000093,ALAMANCE,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Religious   Converted,Y,3,february,2008
01000093,ALAMANCE,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Religious   Converted,Y,3,february,2008
01000106,ALAMANCE,CENTERS,2-STAR,1,4,5,10,4,1,1,10,35,45,45,Independent Converted,Y,5,february,2008
01000106,ALAMANCE,CENTERS,2-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Converted,Y,5,february,2008
01000106,ALAMANCE,CENTERS,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Converted,Y,5,february,2008
01000109,ALAMANCE,CENTERS,3-STAR,1,4,7,8,5,8,0,0,32,87,87,Independent Constructed for,Y,9,february,2008
01000109,ALAMANCE,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for,Y,9,february,2008
01000109,ALAMANCE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for,Y,9,february,2008
01000122,ALAMANCE,CENTERS,GS[0-9]+,1,0,0,0,9,19,8,0,36,75,75,Religious   Converted,Y,4,february,2008
01000122,ALAMANCE,CENTERS,GS[0-9]+,2,0,0,0,0,0,0,0,0,0,0,Religious   Converted,Y,4,february,2008
01000122,ALAMANCE,CENTERS,GS[0-9]+,3,0,0,0,0,0,0,0,0,0,0,Religious   Converted,Y,4,february,2008
01000136,ALAMANCE,CENTERS,1-STAR,1,0,0,0,0,0,0,27,27,46,46,Independent Converted,Y,3,february,2008
01000136,ALAMANCE,CENTERS,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Converted,Y,3,february,2008
01000136,ALAMANCE,CENTERS,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Converted,Y,3,february,2008
