id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
07000134,BEAUFORT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Doublewide,Y,2,august,2008
07000134,BEAUFORT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Doublewide,Y,2,august,2008
07000143,BEAUFORT,HOMES,1-STAR,1,2,2,0,1,1,0,0,6,8,8,Independent Doublewide,Y,0,august,2008
07000143,BEAUFORT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Doublewide,Y,0,august,2008
07000143,BEAUFORT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Doublewide,Y,0,august,2008
07000153,BEAUFORT,HOMES,3-STAR,1,0,3,1,1,0,0,0,5,8,8,Independent Family,Y,1,august,2008
07000153,BEAUFORT,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000153,BEAUFORT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000164,BEAUFORT,HOMES,1-STAR,1,2,1,1,0,1,0,1,6,8,8,Independent Doublewide,Y,1,august,2008
07000164,BEAUFORT,HOMES,1-STAR,2,1,1,1,0,1,0,2,6,8,8,Independent Doublewide,Y,1,august,2008
07000164,BEAUFORT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Doublewide,Y,1,august,2008
07000166,BEAUFORT,HOMES,1-STAR,1,0,0,3,1,1,0,3,8,8,8,Independent Family,Y,1,august,2008
07000166,BEAUFORT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000166,BEAUFORT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000171,BEAUFORT,HOMES,2-STAR,1,2,1,1,1,0,0,3,8,8,8,Independent Family,Y,1,august,2008
07000171,BEAUFORT,HOMES,2-STAR,2,0,0,1,0,0,0,0,1,8,8,Independent Family,Y,1,august,2008
07000171,BEAUFORT,HOMES,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000172,BEAUFORT,HOMES,1-STAR,1,0,0,1,1,0,0,3,5,8,8,Independent Family,Y,1,august,2008
07000172,BEAUFORT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,august,2008
07000172,BEAUFORT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000178,BEAUFORT,HOMES,4-STAR,1,0,0,1,1,0,0,6,8,8,8,Independent Family,Y,2,august,2008
07000178,BEAUFORT,HOMES,4-STAR,2,0,2,0,0,0,0,2,4,8,8,Independent Family,Y,2,august,2008
07000178,BEAUFORT,HOMES,4-STAR,3,0,0,0,0,0,0,1,1,8,8,Independent Family,Y,2,august,2008
07000179,BEAUFORT,HOMES,1-STAR,1,1,1,1,2,0,0,3,8,8,8,Independent Family,N,2,august,2008
07000179,BEAUFORT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,N,2,august,2008
07000179,BEAUFORT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,N,2,august,2008
07000181,BEAUFORT,HOMES,1-STAR,1,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,august,2008
07000181,BEAUFORT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000181,BEAUFORT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
