id,street,city,zip
73000238,739 Lucy Garrett Road,Roxboro,27574
7355008,800 North Main Street,Roxboro,27573
7355022,1715 College Drive,Roxboro,27573
74000009,4056 Whichard Road,Greenville,27834
74000014,4983 Stantonsburg Rd,Greenville,27834
74000117,3917 Macgregor Downs Road,Greenville,27834
74000129,2802 Oakley Rd,Stokes,27884
74000242,1013 Taylor Street,Greenville,27834
74000257,2420 Myrtle Street,Winterville,28590
74000318,2780 Preston Wood Drive,Grimesland,27837
74000324,266 Alexander Brown Rd,Bethel,27812
74000329,3521 Lonesome Pine Lane,Greenville,27858
74000367,120 Foxrun Circle,Greenville,27858
74000404,213 Pokerhouse Rd,Grimesland,27837
74000417,1885 Hop Tyson Road,Greenville,27834
74000460,936 Slauter Street,Greenville,27834
74000466,5677 Marvin Taylor Road,Ayden,28513
74000484,100 Fairlane Road,Greenville,27834
74000506,415 Vail Drive,Greenville,27834
74000508,1745 Garner Road,Greenville,27834
74000562,4798 Staton Mill Rd,Robersonville,27871
74000624,828 Barrus Construction Road,Greenville,27834
74000627,2181 Staton Mill Road,Bethel,27812
74000634,420 Milton Drive,Winterville,28590
74000729,3216 Old River Road,Greenville,27834
74000741,644 Old Snow Hill Road,Ayden,28513
74000781,7300 Main Street,Bethel,27812
74000786,2832 Old River Road,Greenville,27834
74000816,529 Jonathan Place,Greenville,27834
74000831,177 Worthington Street,Winterville,28590
74000840,114 Azalea Drive,Greenville,27858
74000841,595 Cliff Court,Winterville,28590
74000867,2620 Camille Drive,Winterville,28590
74000874,4427 West Perry Street,Farmville,27828
7405138,252 W 8th Street,Ayden,28513
74000006,1101 Se Greenville Boulevard,Greenville,27858
74000059,515 Hillcrest Avenue,Winterville,28590
74000096,411 Watagua Ave,Greenville,27834
74000115,3171 Speight Seed Farm Rd,Winterville,28590
74000140,269 Alexander Brown Road,Bethel,27812
74000143,1342 Rouse Road,Greenville,27858
74000188,7656 Hwy 222e,Fountain,27829
74000192,161 Rivers Bldg Ecu,Greenville,27858
74000215,7144 South Main St,Bethel,27812
74000235,1085 Allen Road,Greenville,27834
74000251,410 Skinner Street,Greenville,27834
74000279,118 W  Firetower Road,Winterville,28590
74000281,1360 Sw Greenville Blvd,Greenville,27834
74000294,2659 Railroad Street,Bellarthur,27811
74000313,1933 N Memorial Dr,Greenville,27834
74000322,5005 Corey Road,Winterville,28590
74000362,6905 South Pitt Street,Grifton,28530
74000363,3950 Victory Lane,Winterville,28590
74000413,2692 Gatlin Street,Simpson,27879
74000433,6905 South Pitt Street,Grifton,28530
74000439,2659 Railroad Street,Bellarthur,27811
74000476,2539 Stokes Road,Greenville,27834
74000574,4584 Reedy Branch Road,Winterville,28590
74000588,2479 Grimes Street,Winterville,28590
74000591,2467 Railroad Street,Winterville,28590
74000601,401 Village Drive,Greenville,27835
74000608,1104 North Memorial Drive,Greenville,27834
74000630,745 Mcdonald St,Simpson,27879
74000637,2313 South Memorial Drive,Greenville,27834
74000642,1610 Farmville Blvd,Greenville,27834
74000643,501 Queen Street,Grifton,28530
74000710,804 Johns Hopkins,Greenville,27834
74000730,2403 South Memorial Drive,Greenville,27834
74000746,513 East Mccrae St,Grifton,28530
74000747,187 Third Street,Ayden,28513
74000751,7557 Nc Hwy 43 South,Greenville,27858
74000752,431 Forlines Road,Winterville,28590
74000753,4839 School Road,Grimesland,27837
74000754,3300 Briarcliff Drive,Greenville,27834
74000755,2439 Railroad Street,Winterville,28590
74000756,4710 County Home Road,Greenville,27834
74000757,2568 Nc 33 West,Greenville,27834
74000758,1471 Holland Road,Greenville,27834
74000759,400 Spruce Street,Greenville,27834
74000760,3405 Yankee Hall Road,Greenville,27834
74000761,3992 Grimmersburg Street,Farmville,27838
74000762,210 East Washington Street,Bethel,27812
74000771,2717 South Memorial Drive,Greenville,27834
74000779,5048 Nc 33 West,Tarboro,27886
74000783,2423 Mills Street,Winterville,28590
74000792,8527 West Marlboro Road,Farmville,27828
74000793,532 Moye Blvd,Greenville,27835
74000806,1433 East Firetower Road,Greenville,27858
74000807,2532 Floyd Harris Road,Greenville,27834
74000811,615 Country Club Drive,Greenville,27834
74000812,400 Moyewood Drive,Greenville,27834
74000817,2311 South Memorial Drive,Greenville,27834
74000824,1525 East Arlington Boulevard,Greenville,27858
74000827,600 West Third Street,Greenville,27834
74000828,903 Katherines Place,Greenville,27834
74000835,4890 Old Tar Road,Winterville,28590
74000836,3873 Lee Street,Ayden,28513
74000837,1407 East 10th Street,Greenville,27858
74000847,4280 Anderson Avenue,Farmville,27828
74000848,262 Third Street,Ayden,28513
74000849,102 Scales Place,Greenville,27834
74000851,712 Mumford Road,Greenville,27834
74000854,4273 Juanita Avenue,Ayden,28513
74000855,4257 East Avenue,Ayden,28513
74000861,2707 South Memorial Drive,Greenville,27834
74000862,4024 B Old Tar Road,Winterville,28590
74000863,4932 Eastern Pines Road,Greenville,27858
74000864,400 Watauga Avenue,Greenville,27834
74000866,105 Airport Road,Greenville,27834
74000872,2502 Dickinson Avenue,Greenville,27834
7455028,1026 Red Banks Road,Greenville,27834
7455092,2263 Stantonsburg Road,Greenville,27834
7455114,4834 County Home Road,Greenville,27858
7455126,4151 East 10th Street,Greenville,27858
7459000,3111 Golden Road,Greenville,27858
75000048,2060 Lynn Road,Columbus,28722
75000051,2141 S Hwy 9,Mill Spring,28756
75000052,100 School Place,Tryon,28782
75000053,86 Sunny View School Road,Mill Spring,28756
75000054,214 E Main Street,Saluda,28773
7555014,283 Capps Road,Lynn,28750
76000111,664 Stout Road,Randleman,27317
76000251,5476 Zoo Park Way,Asheboro,27205
76000299,632 Allred Street,Asheboro,27203
76000430,710 Graceland Drive,Asheboro,27205
76000466,1303 Highway 49 North,Ramseur,27316
76000479,NA,NA,NA
76000483,3087 Indian Springs Road,Asheboro,27205
76000484,4659 Huff Road,Archdale,27263
76000489,7460 Town Country Road,Liberty,27298
7605267,5863 Prospect Street,Archdale,27263
76000002,309 E  Salisbury Street,Asheboro,27203
76000010,1928 N  Fayetteville Street,Asheboro,27203
76000136,1552 North Fayetteville Street,Asheboro,27203
76000141,118 Virginia Ave,Asheboro,27203
76000222,1738 N Fayetteville Street,Asheboro,27203
76000235,1738 N Fayetteville St,Asheboro,27203
76000254,7009 Weant Rd,Archdale,27263
76000268,2511 South Fayetteville Street,Asheboro,27205
76000270,4701 Island Ford Road,Randleman,27317
76000278,1346 Old Cox Road,Asheboro,27205
76000279,7279 Jordan Road,Ramseur,27316
76000281,206 Fayetteville Street,Liberty,27298
76000288,2497 Southmont Drive,Asheboro,27205
76000291,6294 Welborn Road,Trinity,27370
76000311,5417 Old Greensboro Road,Randleman,27317
76000350,329 Newbern Avenue,Asheboro,27205
76000375,5500 Old Thomasville Road,Archdale,27263
76000393,4901 Tabernacle School Rd,Asheboro,27205
76000394,400 Balfour Drive,Archdale,27263
76000416,1410-M North Fayetteville St,Asheboro,27203
76000417,611 S Main Street,Randleman,27317
76000454,2502 Surrett Dr,Archdale,27263
76000457,622 Pleasant Cross Rd,Asheboro,27203
76000459,160 South Pointe Dr,Randleman,27317
76000465,6755 Jordan Rd,Ramseur,27316
76000467,2012 Old Farmer Rd,Asheboro,27205
76000469,203 English St,Asheboro,27203
76000471,6020 Suits Rd,Archdale,27263
76000481,1016 S Cox St,Asheboro,27203
76000485,9017-A Us Hwy 220 Business N,Randleman,27317
76000496,312 West Ward Street,Asheboro,27203
76000499,304 W Swannanoa Ave,Liberty,27298
76000500,314 North Cox Street,Asheboro,27203
76000501,1822 N Fayetteville Street Unit D,Asheboro,27203
7655014,13089 Trinity Road,Trinity,27370
7655085,616 Albemarle Road,Asheboro,27203
7655094,1267 East Salisbury Street,Asheboro,27203
7655095,1267 E  Salisbury Street,Asheboro,27203
7659000,1382 Greenfield Street,Ramseur,27316
7659001,7418 Hwy 220 Alternate South,Seagrove,27341
7659004,901 North Fayetteville Street,Asheboro,27203
7659008,133 N  Church Street,Asheboro,27203
77000046,296 Wire Grass Rd,Rockingham,28379
77000087,113 Newborn Rd,Rockingham,28379
77000109,169 Stokes Rd,Rockingham,28379
77000114,105 Jasper Forest Drive,Rockingham,28379
77000120,297 North Street,Hamlet,28345
77000128,105 Daniels Lane,Rockingham,28379
77000016,1012 Mcdonald Avenue,Hamlet,28345
77000019,165 Airport Rd,Rockingham,28379
77000050,101 Beeler Avenue,Hamlet,28345
77000052,505 Hamlet Avenue,Hamlet,28345
77000054,518 Fourth St,Hamlet,28345
77000073,216 Ledbetter Street,Cordova,28330
77000074,440 Battley Dairy Road,Hamlet,28345
77000081,105 Cheraw Rd,Hamlet,28345
77000121,203 Hamilton Street,Hamlet,28345
77000122,900 Mc Donald Ave,Hamlet,28345
77000125,920 Long Drive,Rockingham,28379
77000127,271 W Us Hwy 74,Rockingham,28379
77000129,104 Hamilton Avenue,Hamlet,28345
77000130,124 Biltmore Drive,Rockingham,28379
77000131,442 Hawthorne Avenue,Rockingham,28379
77000132,1426 Greenlake Road,Ellerbe,28338
77000139,590 East Washington Street Ext,Rockingham,28379
77000146,108 Crow Run,Rockingham,28379
77000152,205 Thomas Street,Hamlet,28345
77000160,513 Mcdonald Avenue,Hamlet,28345
77000161,566 East Washington Street Ext,Rockingham,28379
77000167,400 Monroe Avenue,Hamlet,28345
77000168,106 Murray Manor Lane,Rockingham,28379
77000175,596 E Washington St Ext,Rockingham,28379
7755054,105 Fayetteville Street,Hamlet,28345
78000019,51 Nealy Ave,Lumberton,28360
78000060,81 Sanford St  Clyborne Pines,Lumberton,28359
78000105,987 Oxendine School Road,Maxton,28364
78000199,508 Bay St,Lumberton,28358
78000220,16136 Hwy 71 N,Shannon,28386
78000372,210 Auston Road,Rowland,28383
78000393,3618 Nc Hwy 20w,Saint Pauls,28384
78000417,163 Reo Drive,Rowland,28383
78000418,31 Giant Road,Lumberton,28358
78000425,1409 Mimosa Street,Lumberton,28358
78000429,3726 Smith Mill Road,Lumberton,28358
78000002,520 Linwood Avenue,Lumberton,28358
78000017,11691 Us Hwy S,Rowland,28383
78000033,8986 Rennert Rd,Shannon,28386
78000047,4049 Missouri Rd,Maxton,28364
78000065,613 East Rockingham Rd,Maxton,28364
78000070,3711 South Martin Luther King Dr,Lumberton,28358
78000075,109 Brooklyn Street,Red Springs,28377
78000120,818 West 3rd St,Pembroke,28372
78000137,505 Cottonwood St,Lumberton,28358
78000142,302 Scotland Street,Maxton,28364
78000145,2233 Hwy 72 West,Lumberton,28359
78000157,140 Marcus Rd,Pembroke,28372
78000165,211 Prevatte Street,Lumberton,28358
78000167,1316 Nc Hwy 20 West,Saint Pauls,28384
78000175,6045 Highway 710,Pembroke,28372
78000178,430 Caton Rd,Lumberton,28360
78000185,97 Surf Lane,Maxton,28364
78000189,120 Etta Drive,Pembroke,28372
78000202,931 West 3rd Ave Hwy 71,Red Springs,28377
78000205,542 Mcgirt Rd,Maxton,28364
78000214,109 Marada Rd,Maxton,28364
78000230,566 Quail Run Road,Lumberton,28358
78000236,30 S Railroad St,Parkton,28371
78000241,1832 Marion Stage Rd,Fairmont,28340
78000248,5472 Nc 41 Hwy S,Fairmont,28340
78000252,102 Phillips Ave,Red Springs,28372
78000261,1850 School Road,Fairmont,28340
78000262,4024 Missouri Road,Maxton,28364
78000263,9221 Old Red Springs Road,Red Springs,28377
78000266,1520 Martin Luther King Dr,Lumberton,28358
78000273,560 Bailey Road,Lumberton,28358
78000279,222 Martin Luther King Jr Driv,St Pauls,28384
78000280,701 Godwin Avenue,Lumberton,28358
78000281,3713 Cliffridge Drive,Lumberton,28358
78000282,4045 Deep Branch Road,Lumberton,28360
78000283,1680 Piney Grove Road,Lumberton,28360
78000284,505 South Jones Street,Pembroke,28372
78000286,400 Green St,Parkton,28371
78000287,100 Hargrave Street,Lumberton,28358
78000288,10218 Nc 72 East,Lumberton,28358
78000289,2547 Nc 710 Hwy South,Rowland,28383
78000290,11780 Rennert Road,Shannon,28386
78000291,5599 Oxendine Rd,Maxton,28364
78000292,10928 Us Hwy 301 North,Lumberton,28360
78000294,607 S Martin Luther King Jr St,Rowland,28383
78000296,202 South Hooper Street,Maxton,28364
78000297,301 Mlk Drive,Fairmont,28340
78000299,230 Warwick Mill Rd,Lumberton,28358
78000304,400 West 29th Street,Lumberton,28358
78000305,505 South Jones Street,Pembroke,28372
78000308,10218 Nc 72 Highway East,Lumberton,28358
78000309,222 Martin Luther King Jr Dr,St Pauls,28384
78000311,4271 Union Chapel Road,Pembroke,28372
78000312,4024 Missouri Road,Maxton,28364
78000313,2547 Nc 710 Hwy S,Rowland,28383
78000314,102 Phillips Ave,Red Springs,28377
78000316,4840 7th Street Road,Lumberton,28358
78000317,701 Godwin Avenue,Lumberton,28358
78000318,4045 Deep Branch Road,Lumberton,28360
78000319,1680 Piney Grove Road,Lumberton,28360
78000323,4840 Seventh Street Road,Lumberton,28358
78000326,4271 Union Chapel Road,Pembroke,28372
78000327,56 Midway Road,Rowland,28383
78000331,2583 East Mcdonald Road,Fairmont,28340
78000332,8467 Deep Branch Road,Pembroke,28372
78000336,2333 Snake Road,Lumberton,28358
78000340,408 Blaine Street,Pembroke,28372
78000341,2200 Mcphail Road,Lumberton,28358
78000343,12142 Rennert Road,Shannon,28386
78000345,2200 Henry Hammond Road,Lumberton,28360
78000354,299 Skipper Street,Lumberton,28358
78000355,2468 Union Chapel Road,Pembroke,28372
78000357,7974 Nc 711,Pembroke,28372
78000377,4 Mccollum Street,Lumberton,28358
78000382,1207 Cedar Street,Lumberton,28358
78000388,353 Old Stage Road,Saint Pauls,28384
78000391,54 Ambay Road,Pembroke,28372
78000394,3373 7th Street Road,Lumberton,28358
78000395,5089 Old Whiteville Road,Lumberton,28358
78000397,4530 Nc Highway 211 East,Lumberton,28358
78000398,166 Lamb Road,Lumberton,28358
78000401,22492 Highway 301 North,Parkton,28371
78000411,1016 Martin Luther King Drive,Fairmont,28340
78000413,1903 Elizabethtown Road,Lumberton,28358
78000414,26 All Angels Way,Pembroke,28372
78000419,3811 Hillcrest Drive,Lumberton,28358
78000423,6627 Highway 72 West,Pembroke,28372
78000428,102 Pine Street,Maxton,28364
78000432,9496 Highway 41 North,Lumberton,28358
78000434,8628 Iona Church Road,Fairmont,28340
78000436,610 Old Whiteville Road,Lumberton,28358
78000437,840 Piney Grove Road,Lumberton,28360
7853439,1509 Union Chapel Road,Pembroke,28372
7853443,715 E George St,Saint Pauls,28384
7855027,606 North Walnut Street,Lumberton,28358
7855122,54 Randy Street,Lumberton,28360
79000106,8668 Friendship Church Rd,Reidsville,27320
79000231,1208 W Madison Street,Mayodan,27027
79000273,8157 Highway 158,Reidsville,27320
79000283,712 West Decatur Street,Madison,27025
79000285,2119 Smith Street,Reidsville,27320
79000299,303 Forsyth  Street,Reidsville,27320
79000005,203 Stone Street,Stoneville,27048
79000007,1806 Vance Street,Reidsville,27320
79000017,116 South Franklin St,Reidsville,27320
79000025,509 Triangle Rd,Reidsville,27320
79000034,212 Lawsonville Ave,Reidsville,27320
79000067,203 Church Street,Stoneville,27048
79000075,1135 Lawson Street,Eden,27288
79000088,1719 E Stadium Dr,Eden,27288
79000097,1470 Wolf Island Road,Reidsville,27320
79000112,186 E Aiken Rd,Eden,27288
79000114,605 Montgomery Street,Reidsville,27320
79000117,8806 Nc 87,Reidsville,27320
79000131,1901 S Park Drive,Reidsville,27320
79000135,915 N Ayersville Rd,Madison,27025
79000139,1383 W Harrison Street,Reidsville,27320
79000165,501 Highland Park Drive,Eden,27288
79000171,8806 Hwy 87,Reidsville,27320
79000172,2660 Oregon Hill Rd,Ruffin,27326
79000177,203 Stone Street,Stoneville,27048
79000186,8759  Us 158 West,Reidsville,27320
79000188,2020 Sardis Church Road,Madison,27025
79000189,2020 Sardis Church Road,Madison,27025
79000190,8806 Nc Hwy 87,Reidsville,27320
79000191,203 Stone Street,Stoneville,27048
79000192,2830 Nc Highway 87,Reidsville,27320
79000193,8081 Us 158,Reidsville,27320
79000202,8081 Us Hwy 158,Reidsville,27320
79000203,2830 Nc Hwy87,Reidsville,27230
79000226,2660 Oregon Hill Road,Ruffin,27326
79000228,415 Highland Drive,Eden,27288
79000230,200 N Ayersville Road,Mayodan,27027
79000247,271 Bethany Road,Reidsville,27320
79000248,271 Bethany Road,Reidsville,27320
79000252,247 Dan Valley Rd,Mayodan,27027
79000257,337 W Stadium Dr,Eden,27288
79000260,3026 South Park Drive,Reidsville,27320
79000263,1217 Lewis Street,Eden,27288
79000281,1815 Barnes St,Reidsville,27320
79000286,1130 Center Church Road,Eden,27288
79000288,2209 Olive Dr,Reidsville,27320
79000289,408 Price Street,Eden,27288
79000291,1307 South Park Drive,Reidsville,27320
79000292,232 West Meadow Rd,Eden,27288
79000294,1302 Us 29,Reidsville,27320
79000297,901 Third Avenue,Reidsville,27320
79000301,810 Cure Drive,Madison,27025
7951185,318 South Main Street,Reidsville,27320
7951416,729 Wentworth Street,Reidsville,27320
7955062,1926 Richardson Drive,Reidsville,27320
7955067,925 Fern Street,Madison,27025
80000116,125 Misty Lane,Rockwell,28138
80000120,235 N Oakhurst Dr,Salisbury,28147
80000121,1275 Gheen Road,Salisbury,28147
80000139,3460 Faith Rd,Salisbury,28146
80000164,1056 Glock Ct,Salisbury,28144
80000207,1045 Providence Church Rd,Salisbury,28146
80000274,1024 Wildflower Lane,Salisbury,28147
80000361,200 West 12th Street,Salisbury,28144
80000376,401 N Yadkin Ave,Spencer,28159
8005057,2730 Long Ferry Rd,Salisbury,28146
8005180,380 Cantiberry Drive,Salisbury,28146
80000012,412 W  15th Street,Salisbury,28144
80000056,200 Old Amity Hill Road,Cleveland,27013
80000067,632 Martin Luther King Avenue S,Salisbury,28144
80000073,2386 Robin Road,Salisbury,28144
80000085,110 West Church St,China Grove,28023
80000086,710 South Main Street,Landis,28088
80000130,300 West Innes St,Salisbury,28144
80000138,1000 S Long Street  E S,Salisbury,28144
80000154,315 Webb Rd,Salisbury,28147
80000161,305 S Link Ave,Salisbury,28144
80000189,2200 Running Brook Drive,Kannapolis,28081
80000190,301 Grant Street,East Spencer,28039
80000196,1300 Glenn Ave,Kannapolis,28081
80000198,6725 Hwy 152 E,Rockwell,28138
80000201,1301n Main Street,Kannapolis,28081
80000242,800 North Walnut Street,Kannapolis,28081
80000258,414 Partee Street,Salisbury,28144
80000264,118 South Walnut Gq Street,Salisbury,28146
80000266,1325 Faith Road,Salisbury,28146
80000270,3860 Liberty Road,Gold Hill,28071
80000275,125 Eastville Drive,Salisbury,28146
80000295,313 East Main Street,Cleveland,27013
80000318,1010 South Salisbury Avenue,Spencer,28159
80000324,1810 Moose Road,Kannapolis,28083
80000325,727 East Liberty Street,Salisbury,28144
80000353,514 South Franklin Street,China Grove,28023
80000355,655 Holshouser Road,Rockwell,28138
80000362,525 Bostian Road,China Grove,28023
80000366,413 North Main Street,China Grove,28023
80000368,433 Willow Road,Salisbury,28147
80000369,801 W Ryder Avenue,Landis,28088
80000377,2135 Bringle Ferry Road,Salisbury,28146
80000384,1319 Standish Street,Salisbury,28144
80000386,519 Best Street,Salisbury,28144
80000391,114 Oakwood Avenue,Salisbury,28146
80000395,125 Dappler Lane,Salisbury,28147
80000397,480 Mimosa Street,Cleveland,27013
8051857,1300 W  Bank Street,Salisbury,28144
8051859,710 Harry Street,China Grove,28023
8053483,217 S  Church Street,Salisbury,28144
8059004,2970 W  Innes Street,Salisbury,28144
81000037,5750 Bostic Sunshine Hwy,Bostic,28018
81000146,111 Old Castle Lane,Forest City,28043
81000158,353 Mountain View St,Forest City,28043
81000212,174 Harris Holly Springs Road,Rutherfordton,28139
81000302,415 Green Street,Rutherfordton,28139
81000310,151 Nuggett Lane,Forest City,28043
81000318,1121 Calton Road,Bostic,28018
81000008,821 Webb Road,Ellenboro,28040
81000052,141 Carver St,Spindale,28160
81000152,1498 West Main Street,Forest City,28043
81000202,1204 Painter Gap Road,Rutherfordton,28139
81000215,224 Piney Ridge Road,Forest City,28043
81000224,200 N Cleghorn  Street,Rutherfordton,28139
81000229,831 Piney Mountain Church Road,Ellenboro,28040
81000231,231 Toney Road,Bostic,28018
81000233,205 Mcdonald Road,Forest City,28043
81000244,161 North Oak Street,Spindale,28160
81000254,143 Henrietta Street,Ellenboro,28040
81000258,3330 Us Highway 221 South,Forest City,28043
81000273,171 Trout Street,Forest City,28043
81000278,286 Learning Parkway,Forest City,28043
81000279,100 Forrest Hunt Drive,Forest City,28043
81000280,201 Bob Hardin Road,Rutherfordton,28139
81000289,123 Park Lane Drive,Rutherfordton,28139
81000292,126 Piney Mountain Road,Ellenboro,28040
81000299,119 West Main Drive,Forest City,28043
81000306,302 Shenandoah Drive,Spindale,28160
81000308,236 Textile Avenue,Spindale,28160
81000312,733 Oakland Road,Spindale,28160
81000317,872 Harris Henrietta Road,Forest City,28043
81000319,259 West Street,Spindale,28160
81000320,1288 West Main Street,Forest City,28043
8155056,319 S Broadway,Forest City,28043
8159002,1053 South Broadway,Forest City,28043
8159003,299 Deter St,Rutherfordton,28139
82000019,75 Stormy Lane,Clinton,28328
82000039,1137 Bell Woods Road,Clinton,28328
82000106,2438 Trinity Church Road,Magnolia,28453
82000115,925 Bowden Rd,Turkey,28393
82000126,503 Pine St,Clinton,28328
82000156,114 Matthis Rd,Clinton,28328
82000158,99 Rich St,Salemburg,28385
82000165,402 Weeks St,Clinton,28328
82000194,310 Byrd St,Clinton,28328
82000291,1031 Wilmington Rd,Turkey,28393
82000292,404 Vann Street,Clinton,28328
82000299,307 East Boney St,Clinton,28328
82000304,1201 Barden St,Clinton,28328
82000118,2337 Hb  Lewis Rd,Clinton,28328
82000150,118 Jefferson St,Clinton,28328
82000151,921 Mckoy St,Clinton,28328
82000153,306 N West St,Roseboro,28382
82000163,115 E Clinton St,Salemburg,28385
82000174,1450 Hobbton Hwy,Clinton,28328
82000175,309 Weeksdale St,Newton Grove,28366
82000187,103 Connie Court,Clinton,28328
82000201,606 College Street,Clinton,28328
82000214,800 Smith Street,Clinton,28328
82000224,80a Isaac Weeks Road,Clinton,28328
82000251,201 Edwards Drive,Clinton,28329
82000255,1519 Indian Town Road,Clinton,28328
82000259,180 Butler Island Rd,Roseboro,28382
82000261,404 E College St,Salemburg,28385
82000262,3220 Maxwell Rd,Autryville,28318
82000263,10400 Taylors Bridge Hwy,Clinton,28328
82000264,7725 Faison Hwy,Faison,28341
82000270,606-A College St,Clinton,28328
82000273,12361 Hobbton Hwy,Newton Grove,28366
82000274,7725 Faison Hwy,Faison,28341
82000275,1428 Midway Elementary School Rd,Dunn,28334
82000276,201 Dogwood Circle,Clinton,28328
82000280,104000 Taylors Bridge Hwy,Clinton,28328
82000281,705 Boone St,Roseboro,28382
82000286,218 South Ingold Ave,Garland,28441
82000288,45 Park Ave,Harrells,28444
82000298,102 East College Street,Salemburg,28385
82000300,3105 Plainview Hwy,Dunn,28334
82000301,405 Lisbon St,Clinton,28329
82000302,3201 Easy Street,Dunn,28334
82000303,15375 Spivey's Corner Hwy,Dunn,28334
82000305,515 Microwave Tower Rd,Roseboro,28382
8255033,2561 South East Blvd,Clinton,28328
8255062,312 Archie Lee Rd,Dunn,28334
83000002,903 Port Street,Laurinburg,28352
83000057,12780 Debra Dr,Laurinburg,28352
83000115,16160 Bronco Drive,Laurinburg,28352
83000173,201 College Drive,Laurinburg,28352
83000206,18080 Airbase Road,Laurinburg,28352
83000223,16980 Jackson St,Laurinburg,28352
83000246,20380 Blakely Road,Laurinburg,28353
83000268,14941 Phillips Drive,Laurinburg,28352
83000272,604 Scarlett Court,Laurinburg,28352
83000004,11841 Barnes Bridge Road,Laurinburg,28352
83000019,11841 Barnes Bridge Road,Laurinburg,28352
83000031,710 Corona Ave,Laurinburg,28352
83000050,10541 Ida Chapel Rd,Laurel Hill,28351
83000060,1404 West Blvd,Laurinburg,28352
83000068,10380 Mccoll Road,Laurinburg,28352
83000113,11481 Purcell Road,Laurinburg,28352
83000120,24360 Marlboro St,Wagram,28396
83000128,455 Stewartsville Rd,Laurinburg,28352
83000162,7240 Crestline Rd,Laurinburg,28352
83000205,13000 Blues Farm Road,Laurinburg,28352
83000236,497 Produce Mkt Road,Laurinburg,28352
83000250,815 Mcgirts Bridge Road,Laurinburg,28352
83000255,17200 Barnes Bridge Road,Laurinburg,28352
83000256,24081 Main Street,Wagram,28396
83000258,11340 Old Wire Road,Laurel Hill,28351
83000260,815 Mcgirt's Bridge Road,Laurinburg,28352
83000265,21921 Mcintosh Road,Laurinburg,28352
83000275,10401 Mccoll Road,Laurinburg,28352
83000278,18501 Fieldcrest Rd,Laurel Hill,28351
8355044,10541 Ida Chapel Road,Laurel Hill,28351
8355073,16960 Wagram Road,Laurinburg,28352
84000139,123 Morningside Ave,Albemarle,28001
84000159,634 Mountain Pl,Albemarle,28001
84000162,632 Elizabeth Ave,Albemarle,28001
84000172,8277 Griffin Greene Blvd,Oakboro,28129
84000182,1029 East Main Street,Albemarle,28001
84000220,40755 Hearne Road,New London,28127
84000272,202 Ne Connector,Albemarle,28001
84000046,1210 Freeman Avenue,Albemarle,28001
84000063,811 W  Main Street,Locust,28097
84000086,233 Culp Road,Richfield,28137
84000102,469 B Carver Rd,Norwood,28128
84000113,206 N Main Street,Oakboro,28129
84000196,800 N Second Street,Albemarle,28002
84000198,34455 Springdale Drive,New London,28127
84000199,12378 Rosehill Drive,Norwood,28128
84000230,508 South Main Street,Norwood,28128
84000232,NA,NA,NA
84000246,1810 Badin Road,Albemarle,28001
84000257,1920 Woodhurst Lane,Albemarle,28001
84000260,534 A Browns Hill Road,Locust,28097
84000261,28812 Sweet Home Church Road,Albemarle,28001
84000264,5522 Thomas Lane,Stanfield,28163
84000267,27670 Betty Road,Albemarle,28001
84000269,608 Concord Road,Albemarle,28001
84000270,1302 Mountain Creek Road,Albemarle,28001
84000271,534 Coble Avenue,Albemarle,28001
84000276,432 S Oak Ridge Rd,Oakboro,28129
8451024,32479 Pennington Rd,Albemarle,28001
8451390,395 Park Road,Albemarle,28001
8455037,438 North Fourth Street,Albemarle,28001
8455051,219 East First Street,Oakboro,28129
8455062,405 Davis Street,Albemarle,28001
8455066,36457 Carter Road,New London,28127
85000105,2124 Chestnut Grove Road,King,27021
85000128,116 Brighton Drive,King,27021
8505137,1185 Old Vfw Road,Pinnacle,27043
85000032,415 Summit Street,Walnut Cove,27052
85000083,1211 Walnut Cove School Road,Walnut Cove,27052
85000085,152 East School Road,King,27021
85000091,995 Brown Road,King,27021
85000093,1095 Surry Line Road,Pinnacle,27043
85000118,609 School Street,Walnut Cove,27052
85000119,203 West 4th Street,Walnut Cove,27052
85000123,1070 Hospice Drive,Danbury,27016
85000126,109 Village Way,King,27021
85000127,536 S Main Street,King,27021
85000130,7384 Highway 8 South,Germanton,27019
85000131,2145 Chesnut Grove Road,King,27021
85000134,1308 Amostown Road,Sandy Ridge,27046
8555034,621 East King Street,King,27021
8555035,108 School Street,King,27021
86000147,159 Mahone Street,Mount Airy,27030
86000245,196 Sugarbranch Road,Dobson,27017
86000253,160 Newman Street,Elkin,28621
86000311,214 Woodbridge Drive,Mount Airy,27030
86000349,259 Mountain Top Road,Thurmond,28683
86000365,136 Johnson Ave,Mount Airy,27030
86000389,3306 Poplar Springs Rd,State Road,28676
86000397,146 Promise Lane,Dobson,27017
86000400,222 Snow Hill Church Lane,Dobson,27017
86000404,191 Buckingham Road,Pinnacle,27043
86000405,181 Clyde Hayes Road,Lowgap,27024
86000406,247 West Spring Street,Elkin,28621
86000408,140 Saddle Crest Lane,Mount Airy,27030
8605111,2262 White Dirt Road,Dobson,27017
86000048,215 Jones School Rd,Mount Airy,27030
86000076,1707 S Main St /Bannertown Com,Mount Airy,27030
86000106,631 Old Highway 601,Mount Airy,27030
86000191,389 Jenkinstown Rd,Dobson,27017
