id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
26001231,CUMBERLAND,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,28,28,Independent Converted House,Y,6,january,2007
26001236,CUMBERLAND,CENTERS,3-STAR,1,7,13,19,16,14,2,20,91,153,153,Independent Constructed for,Y,7,january,2007
26001236,CUMBERLAND,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for,Y,7,january,2007
26001236,CUMBERLAND,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for,Y,7,january,2007
26001237,CUMBERLAND,CENTERS,4-STAR,1,0,0,5,26,21,0,20,72,138,138,Religious   Constructed for,Y,1,january,2007
26001237,CUMBERLAND,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Religious   Constructed for,Y,1,january,2007
26001237,CUMBERLAND,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Religious   Constructed for,Y,1,january,2007
26001238,CUMBERLAND,CENTERS,GS[0-9]+,1,0,0,0,7,24,12,0,43,49,49,Religious   Religious,N,6,january,2007
26001238,CUMBERLAND,CENTERS,GS[0-9]+,2,0,0,0,0,0,0,0,0,0,0,Religious   Religious,N,6,january,2007
26001238,CUMBERLAND,CENTERS,GS[0-9]+,3,0,0,0,0,0,0,0,0,0,0,Religious   Religious,N,6,january,2007
26001242,CUMBERLAND,CENTERS,3-STAR,1,1,1,0,6,3,1,13,25,45,45,Religious   Religious,Y,3,january,2007
26001242,CUMBERLAND,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,45,45,Religious   Religious,Y,3,january,2007
26001242,CUMBERLAND,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,45,45,Religious   Religious,Y,3,january,2007
26001243,CUMBERLAND,CENTERS,4-STAR,1,2,6,5,10,16,10,0,49,78,78,Head Start  Constructed for,N,0,january,2007
26001243,CUMBERLAND,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Head Start  Constructed for,N,0,january,2007
26001243,CUMBERLAND,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Head Start  Constructed for,N,0,january,2007
26001244,CUMBERLAND,CENTERS,5-STAR,1,0,0,0,3,15,18,0,36,36,36,Head Start  Constructed for,N,5,january,2007
26001244,CUMBERLAND,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Head Start  Constructed for,N,5,january,2007
26001244,CUMBERLAND,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Head Start  Constructed for,N,5,january,2007
26001272,CUMBERLAND,CENTERS,3-STAR,1,2,1,3,1,0,0,0,7,20,20,Religious   Religious,Y,2,january,2007
26001272,CUMBERLAND,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Religious   Religious,Y,2,january,2007
26001272,CUMBERLAND,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Religious   Religious,Y,2,january,2007
26001274,CUMBERLAND,CENTERS,3-STAR,1,3,3,6,11,4,5,8,40,54,54,Independent Constructed for,Y,5,january,2007
26001274,CUMBERLAND,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,54,54,Independent Constructed for,Y,5,january,2007
26001274,CUMBERLAND,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,54,54,Independent Constructed for,Y,5,january,2007
26001278,CUMBERLAND,CENTERS,1-STAR,1,3,2,2,0,1,1,0,9,29,29,Independent Converted House,Y,3,january,2007
26001278,CUMBERLAND,CENTERS,1-STAR,2,0,0,0,0,0,0,0,0,29,29,Independent Converted House,Y,3,january,2007
26001278,CUMBERLAND,CENTERS,1-STAR,3,0,0,0,0,0,0,0,0,29,29,Independent Converted House,Y,3,january,2007
26001283,CUMBERLAND,CENTERS,1-STAR,1,0,3,7,15,0,0,20,45,64,64,Independent Converted House,Y,9,january,2007
26001283,CUMBERLAND,CENTERS,1-STAR,2,0,0,0,0,0,0,0,0,64,64,Independent Converted House,Y,9,january,2007
26001283,CUMBERLAND,CENTERS,1-STAR,3,0,0,0,0,0,0,0,0,64,64,Independent Converted House,Y,9,january,2007
26001286,CUMBERLAND,CENTERS,3-STAR,1,5,8,10,10,8,0,8,49,76,76,Religious   Religious,Y,1,january,2007
26001286,CUMBERLAND,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,76,76,Religious   Religious,Y,1,january,2007
26001286,CUMBERLAND,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Religious   Religious,Y,1,january,2007
26001301,CUMBERLAND,CENTERS,GS[0-9]+,1,4,0,1,4,2,0,4,15,25,25,Religious   Converted House,Y,2,january,2007
26001301,CUMBERLAND,CENTERS,GS[0-9]+,2,0,0,0,0,0,0,0,0,25,25,Religious   Converted House,Y,2,january,2007
