id,county,name,type,star,ind_month,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
11000679,Buncombe,Ymca Charles Bell Afterschool,Center,3 Star C 2C,6,2,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,4,November,2018
11000679,Buncombe,Ymca Charles Bell Afterschool,Center,3 Star C 2C,6,3,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,4,November,2018
11000684,Buncombe,Ymca W.w. Estes Afterschool,Center,4 Star C 2C,9,1,0,0,0,0,0,0,95,95,150,150,Contracted Provider School,Y,7,November,2018
11000684,Buncombe,Ymca W.w. Estes Afterschool,Center,4 Star C 2C,9,2,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,7,November,2018
11000684,Buncombe,Ymca W.w. Estes Afterschool,Center,4 Star C 2C,9,3,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,7,November,2018
11000685,Buncombe,Ymca Haw Creek Afterschool,Center,4 Star C 2C,8,1,0,0,0,0,0,0,54,54,150,150,Contracted Provider School,Y,5,November,2018
11000685,Buncombe,Ymca Haw Creek Afterschool,Center,4 Star C 2C,8,2,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,5,November,2018
11000685,Buncombe,Ymca Haw Creek Afterschool,Center,4 Star C 2C,8,3,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,5,November,2018
11000686,Buncombe,Ymca West Buncombe Afterschool,Center,3 Star C 2C,5,1,0,0,0,0,0,0,29,29,50,50,Contracted Provider School,Y,4,November,2018
11000686,Buncombe,Ymca West Buncombe Afterschool,Center,3 Star C 2C,5,2,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,4,November,2018
11000686,Buncombe,Ymca West Buncombe Afterschool,Center,3 Star C 2C,5,3,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,4,November,2018
