id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
43000389,HARNETT,HOMES,1-STAR,1,0,0,1,0,0,0,0,1,8,8,Independent Doublewide,N,1,march,2006
43000389,HARNETT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,N,1,march,2006
43000389,HARNETT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,N,1,march,2006
43000390,HARNETT,HOMES,1-STAR,1,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,march,2006
43000390,HARNETT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,march,2006
43000390,HARNETT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,march,2006
43000393,HARNETT,HOMES,1-STAR,1,0,0,0,0,0,0,0,0,8,0,Independent Family,Y,0,march,2006
43000393,HARNETT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,8,0,Independent Family,Y,0,march,2006
43000393,HARNETT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,8,0,Independent Family,Y,0,march,2006
43000395,HARNETT,HOMES,1-STAR,1,0,0,0,0,0,0,0,0,8,0,Independent Family,N,0,march,2006
43000395,HARNETT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,N,0,march,2006
43000395,HARNETT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,N,0,march,2006
4305166,HARNETT,HOMES,3-STAR,1,0,0,0,1,1,2,2,6,8,8,Independent Family,N,1,march,2006
4305166,HARNETT,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,N,1,march,2006
4305166,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,N,1,march,2006
4305192,HARNETT,HOMES,1-STAR,1,0,2,1,0,1,0,0,4,8,8,Independent Family,Y,1,march,2006
4305192,HARNETT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,march,2006
4305192,HARNETT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,march,2006
43000011,HARNETT,CENTERS,4-STAR,1,10,6,11,9,31,12,13,92,130,130,Independent Constructed for,Y,3,march,2006
43000011,HARNETT,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for,Y,3,march,2006
43000011,HARNETT,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for,Y,3,march,2006
43000054,HARNETT,CENTERS,3-STAR,1,8,10,13,10,7,7,9,64,73,73,Independent Converted House,Y,0,march,2006
43000054,HARNETT,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Converted House,Y,0,march,2006
43000054,HARNETT,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Converted House,Y,0,march,2006
43000090,HARNETT,CENTERS,4-STAR,1,0,0,0,2,2,1,0,5,20,20,Independent Converted,N,2,march,2006
43000090,HARNETT,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Converted,N,2,march,2006
43000090,HARNETT,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Converted,N,2,march,2006
43000097,HARNETT,CENTERS,3-STAR,1,0,0,8,9,4,13,6,40,252,252,Religious   Religious,Y,8,march,2006
43000097,HARNETT,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Religious   Religious,Y,8,march,2006
