id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
5355074,LEE,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Head Start   Converted,N,6,september,2009
5355074,LEE,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Head Start   Converted,N,6,september,2009
5355077,LEE,CENTERS,3-STAR,1,0,3,4,5,4,2,7,25,29,29,Independent Constructed for,Y,4,september,2009
5355077,LEE,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for,Y,4,september,2009
5355077,LEE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for,Y,4,september,2009
5355078,LEE,CENTERS,3-STAR,1,0,1,2,0,1,0,2,6,12,12,Independent Family,Y,2,september,2009
5355078,LEE,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,2,september,2009
5355078,LEE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,2,september,2009
5355081,LEE,CENTERS,3-STAR,1,1,0,4,2,2,0,1,10,29,29,Independent Converted,Y,2,september,2009
5355081,LEE,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Converted,Y,2,september,2009
5355081,LEE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Converted,Y,2,september,2009
54000026,LENOIR,HOMES,3-STAR,1,1,1,0,0,1,1,4,8,8,8,Independent Family,N,1,september,2009
54000026,LENOIR,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,N,1,september,2009
54000026,LENOIR,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,N,1,september,2009
54000115,LENOIR,HOMES,4-STAR,1,0,1,0,1,0,1,1,4,8,8,Independent Family,Y,1,september,2009
54000115,LENOIR,HOMES,4-STAR,2,0,0,0,1,0,1,0,2,8,8,Independent Family,Y,1,september,2009
54000115,LENOIR,HOMES,4-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,september,2009
54000128,LENOIR,HOMES,3-STAR,1,0,1,2,0,1,0,1,5,8,8,Independent Doublewide,Y,1,september,2009
54000128,LENOIR,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,september,2009
54000128,LENOIR,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,september,2009
54000134,LENOIR,HOMES,4-STAR,1,0,1,1,2,0,0,1,5,8,8,Independent Family,Y,1,september,2009
54000134,LENOIR,HOMES,4-STAR,2,0,0,2,0,0,0,1,3,8,8,Independent Family,Y,1,september,2009
54000134,LENOIR,HOMES,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,september,2009
54000135,LENOIR,HOMES,3-STAR,1,1,1,1,1,0,1,1,6,8,8,Independent Family,Y,1,september,2009
54000135,LENOIR,HOMES,3-STAR,2,0,1,0,2,0,1,0,4,8,8,Independent Family,Y,1,september,2009
54000135,LENOIR,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,september,2009
54000142,LENOIR,HOMES,2-STAR,1,0,0,0,1,1,0,0,2,8,8,Independent Family,Y,1,september,2009
54000142,LENOIR,HOMES,2-STAR,2,0,0,0,0,1,0,0,1,8,8,Independent Family,Y,1,september,2009
54000142,LENOIR,HOMES,2-STAR,3,0,0,0,0,1,0,0,1,8,8,Independent Family,Y,1,september,2009
